"name","playerid","Bats","Age_2024","G_2024","AB_2024","PA_2024","H_2024","X1B_2024","X2B_2024","X3B_2024","HR_2024","Age_2023","G_2023","AB_2023","PA_2023","H_2023","X1B_2023","X2B_2023","X3B_2023","HR_2023","Age_2022","G_2022","AB_2022","PA_2022","H_2022","X1B_2022","X2B_2022","X3B_2022","HR_2022","Age_2021","G_2021","AB_2021","PA_2021","H_2021","X1B_2021","X2B_2021","X3B_2021","HR_2021","Age_2020","G_2020","AB_2020","PA_2020","H_2020","X1B_2020","X2B_2020","X3B_2020","HR_2020","Age_2019","G_2019","AB_2019","PA_2019","H_2019","X1B_2019","X2B_2019","X3B_2019","HR_2019","Age_2018","G_2018","AB_2018","PA_2018","H_2018","X1B_2018","X2B_2018","X3B_2018","HR_2018","R_2018"
"Sam Travis",16263,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,59,144,157,31.6326530612245,20.8333333333333,3.33333333333333,1.33333333333333,7.05882352941176,24,19,36,38,7.69230769230769,3.96039603960396,2.67857142857143,0,0.961538461538462,4.62962962962963
"Sam Howard",16265,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,20,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"John Means",16269,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,26,5,5,0.925925925925926,0,0.87719298245614,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,31,1,3,0.970873786407767,1.02040816326531,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Blandino",16271,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,43,70,82,12.962962962963,9.70873786407767,3.38983050847458,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,23,36,50,8.91089108910891,6.93069306930693,1.08695652173913,0,0.87719298245614,25,69,128,147,30.3030303030303,27.4725274725275,3.77358490566038,0,0.75187969924812,12.962962962963
"Sam Clay",16279,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,58,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michael Hermosillo",16285,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,31,61,73,7.36842105263158,5.10204081632653,2.4390243902439,0,0,26,16,36,38,7,2.02020202020202,2.29885057471264,0,2.45901639344262,25,7,8,10,1.88679245283019,1.85185185185185,0,0,0,24,18,36,46,5.10204081632653,3,1.01010101010101,1.36986301369863,0,23,31,57,62,12.9032258064516,7.69230769230769,4.54545454545455,0,0.909090909090909,7.29166666666667
"Nick Ciuffo",16291,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,5,6,0.925925925925926,0,0.87719298245614,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,6,6,1.05263157894737,1.03092783505155,0,0,0,23,16,37,44,7.77777777777778,5.49450549450549,1.20481927710843,0,1.35135135135135,3.40909090909091
"Jesus Tinoco",16300,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,5,6,0.793650793650794,0.854700854700855,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gerardo Reyes",16306,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,27,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yairo Muñoz",16313,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,29,57,60,11.3207547169811,6.73076923076923,1.8018018018018,0,2.75229357798165,26,5,11,11,0.917431192660551,0.952380952380952,0,0,0,25,12,45,45,13.3928571428571,8.03571428571429,3.90625,0,1.05263157894737,24,88,172,181,47.9166666666667,36,7.86516853932584,1.16279069767442,2.32558139534884,23,108,293,329,78.6407766990291,50.8928571428571,18.1818181818182,0,9.30232558139535,39.7959183673469
"Alex McRae",16317,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,11,6,7,2,2.06185567010309,0,0,0,25,2,2,2,0,0,0,0,0,0
"Nick Gordon",16337,"L",28,95,260,275,54.6296296296296,35.1351351351351,10.7843137254902,0.813008130081301,8.08080808080808,27,34,91,93,16.4948453608247,9.09090909090909,4.46428571428571,0.740740740740741,1.88679245283019,26,138,405,443,108.910891089109,66.9902912621359,26.6666666666667,13.3333333333333,8.91089108910891,25,73,200,216,45.7142857142857,31.7757009345794,9.57446808510638,0.970873786407767,3.53982300884956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pablo Reyes",16357,"R",30,21,60,64,10.8910891089109,8.57142857142857,2.12765957446809,0,0,29,64,167,185,46.6019417475728,35.5769230769231,8.25688073394496,0,2.22222222222222,28,6,15,16,4.3010752688172,4.59770114942529,0,0,0,27,53,78,87,21.978021978022,15.2173913043478,6.94444444444444,0,0.952380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,71,143,157,29,18.5567010309278,5.46875,1.78571428571429,2.46913580246914,24,18,58,63,17.5257731958763,11.8811881188119,1.9047619047619,0,4.34782608695652,9.78260869565217
"Tyler Mahle",16358,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,33,55,66,2.77777777777778,2.9126213592233,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,27,34,41,2.97029702970297,1.98019801980198,1.08695652173913,0,0,23,24,29,34,3.03030303030303,2.1978021978022,0.943396226415094,0,0,0
"Óscar Mercado",16375,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,28,20,31,32,8.57142857142857,5.5045871559633,2.88461538461538,0,0,27,55,121,128,26.8817204301075,14.5833333333333,6.25,1.47058823529412,5.26315789473684,26,72,214,238,48.4848484848485,31.25,11.2244897959184,1.2987012987013,5.30973451327434,25,36,86,93,11.4583333333333,9.27835051546392,0.99009900990099,0,1.23456790123457,24,115,438,482,122.916666666667,81.5217391304348,22.3214285714286,4.61538461538462,15.3061224489796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michael Conforto",16376,"L",31,130,438,488,105.050505050505,53.4653465346535,26.7326732673267,1.75438596491228,27.3972602739726,30,125,406,470,97.979797979798,62.3853211009174,16.0919540229885,0,18.0722891566265,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,125,406,479,97.9166666666667,58.252427184466,22.2222222222222,0,16.4705882352941,27,54,202,233,65,45.8333333333333,11.4285714285714,0,7.6271186440678,26,151,549,648,141,73.5849056603774,34.5238095238095,1.92307692307692,30.8411214953271,25,153,543,638,140.425531914894,76.4705882352941,32.8947368421053,1.53846153846154,30.4347826086956,90.6976744186047
"Ryan Castellani",16377,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brad Wieck",16390,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,30,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brian Navarreto",16398,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,5,5,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reynaldo López",16400,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,33,4,4,0,0,0,0,0,24,32,1,1,0,0,0,0,0,0
"Yonny Chirinos",16401,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,26,2,2,0,0,0,0,0,24,18,1,1,0,0,0,0,0,0
"Francisco Mejía",16403,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,27,50,150,160,34.9291144442161,19.4216659473457,10.0880410858401,0,5.24989500209996,26,93,289,299,74.2154368108567,45.1710045171005,21.9298245614035,0,6.426735218509,25,84,250,277,70.6521739130435,44.7354064375341,14.6957970020574,2.60281103591879,7.59974667511083,24,17,39,42,3.20341697810998,1.05999576001696,1.12372176649062,0,0.956297217175098,23,79,226,244,63.5997456010176,40.0616332819723,11.6959064327485,2.35876872272674,9.72880943694515,22,21,56,62,9.76944118796405,4.85295544986897,1.850994909764,0,3.20375907731739,5.84225900681597
"Domingo Leyba",16404,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,34,87,96,9.31619154089808,8.00160032006401,0.925411808254673,0,0.683060109289617,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,21,25,30,6.81729645500584,3.90815828041036,1.98039409842559,0.526038926880589,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richard Urena",16411,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,30,74,80,18.620047584566,13.3333333333333,6.43155750884339,0,0,22,40,99,108,29,26.183722452542,3.32253509427693,0,0.935016362786349,9.86971969996052
"Sergio Alcántara",16417,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,93,205,224,46.4030764244871,30.4045531592853,7.50187546886722,1.12803158488438,7.90513833992095,24,89,220,255,44.1133222233114,30.6900306900307,6.89655172413793,2.5953802232027,4.0102662816811,23,10,21,23,3.04167089120957,1.04547830632514,0,0.351444436634568,1.11607142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jordan Luplow",16424,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,29,39,77,90,16.0927835051546,11.5789473684211,2.75229357798165,0,1.86915887850467,28,83,205,234,34.9514563106796,19.6078431372549,4.46428571428571,0,11.4583333333333,27,62,163,193,34.5630215195433,14.6820175438596,8.51113172541744,0,10.6890722879586,26,29,78,92,15.625,7.21649484536082,4.95049504950495,0.72992700729927,2.46913580246914,25,85,225,261,64.5833333333333,33.695652173913,13.3928571428571,1.53846153846154,15.3061224489796,24,37,92,103,17.5257731958763,9.9009900990099,0.952380952380952,3.94736842105263,4.34782608695652,17.3913043478261
"Thairo Estrada",16426,"R",28,96,364,381,78.2178217821782,53.5353535353535,11.8110236220472,1.42857142857143,12.5,27,120,495,530,136.734693877551,90.1960784313725,29.2134831460674,1.66666666666667,15.0537634408602,26,140,488,541,125.742574257426,83.9622641509434,22,1.34228187919463,19.1780821917808,25,52,121,132,33.3333333333333,21.3592233009709,4,0,8.86075949367089,24,26,48,52,8,7.52688172043011,0,0,0.769230769230769,23,35,64,69,16.6666666666667,10,3.65853658536585,0,2.94117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jason Martin",16429,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,58,144,154,30,19.811320754717,3.37078651685393,0,6.12244897959184,24,7,9,11,0,0,0,0,0,23,20,36,40,8.41121495327103,6.86274509803922,1.45985401459854,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Christian Arroyo",16434,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,28,66,195,206,45.6310679611651,26.9230769230769,14.6788990825688,0,3.33333333333333,27,87,280,300,72.7272727272727,52.2935779816514,14.4144144144144,0.65359477124183,5.5045871559633,26,57,164,181,39.4495412844037,23.8095238095238,9.23076923076923,0,6.12244897959184,25,14,50,54,10.7142857142857,7.14285714285714,0.78125,0,3.15789473684211,24,16,50,57,11.8279569892473,7.52688172043011,1.94174757281553,0,2.5,23,20,53,59,14.5833333333333,9.70873786407767,2.29885057471264,1.61290322580645,1.20481927710843,5.55555555555556
"James Norwood",16440,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,9,1,1,0,0,0,0,0,24,11,3,3,0,0,0,0,0,0
"Ryan O'Hearn",16442,"L",30,142,443,494,115.841584158416,75.7281553398058,25,3.8961038961039,12.7118644067797,29,112,346,368,101.010101010101,62.3762376237624,26.8292682926829,1.16279069767442,11.3821138211382,28,67,134,145,30.188679245283,22.2222222222222,5.55555555555556,0.632911392405063,1.17647058823529,27,84,236,254,49.5327102803738,33.6283185840708,4.34782608695652,0.925925925925926,12.3287671232877,26,42,113,132,20.7547169811321,12.280701754386,6.25,0,2.56410256410256,25,105,328,370,58.1818181818182,30.7692307692308,11.0169491525424,1.02040816326531,18.9189189189189,24,44,149,170,36.1111111111111,12.6050420168067,9.70873786407767,1.78571428571429,16.6666666666667,22.1153846153846
"Johneshwy Fargas",16446,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,22,52,54,13.3157894736842,8.12246173070915,3.40909090909091,3.03308823529412,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jacob Nottingham",16448,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,15,40,45,6.59340659340659,2.1978021978022,1.38888888888889,0,2.95739348370927,25,20,48,54,8.91089108910891,3.77358490566038,1.21951219512195,0,3.6036036036036,24,9,6,7,2.12765957446809,1.0752688172043,0,0,0.934579439252336,23,9,20,24,4.16666666666667,3.15789473684211,1.0752688172043,0,0,2.17391304347826
"Luis Guillorme",16451,"L",29,79,161,187,33.7216018482865,23.3643933386201,9.74344283167813,1.42857142857143,0,28,54,107,120,26.3736263736264,17.7777777777778,6.45161290322581,1.78571428571429,0.970873786407767,27,102,297,335,82.6530612244898,63.4615384615385,14.1176470588235,1.35135135135135,2.1978021978022,26,69,132,156,36.4583333333333,30.0970873786408,3.33333333333333,0,1.17647058823529,25,30,57,68,19,13.5416666666667,5.71428571428571,0,0,24,45,61,70,15,9.43396226415094,4.76190476190476,0,0.934579439252336,23,35,67,74,14.8936170212766,11.7647058823529,2.63157894736842,0,0,4.65116279069767
"Rhys Hoskins",16472,"R",31,131,449,517,104.347826086957,60.8695652173913,17.5,0,23.2142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,156,589,672,136.792452830189,76.9230769230769,29.7297297297297,1.75438596491228,27.5229357798165,28,107,389,443,94.1176470588235,38.4615384615385,30.8510638297872,0,25.4716981132075,27,41,151,185,37.7551020408163,18.75,9.67741935483871,0,9.09090909090909,26,160,570,705,127.722772277228,59.6153846153846,37.9310344827586,4.5045045045045,26.605504587156,25,153,558,660,144.210526315789,71.4285714285714,38.7755102040816,0,30.6306306306306,94.6808510638298
"Kyle Schwarber",16478,"L",31,150,573,692,140.594059405941,83.6734693877551,26.1904761904762,0,27.3381294964029,30,160,585,720,112.745098039216,48.9795918367347,19.3877551020408,0.632911392405063,39.4957983193277,29,155,577,669,128.571428571429,60.2150537634409,22.8260869565217,2.17391304347826,38.3333333333333,28,113,399,471,96.8282368249837,49.1304347826087,16.2715517241379,0,30.169870816804,27,59,191,224,36.734693877551,20.2127659574468,5.55555555555556,0,10.6796116504854,26,155,529,610,133.333333333333,60.1941747572816,32.5842696629214,1.97368421052632,43.6781609195402,25,137,428,510,102,55.6603773584906,15.0537634408602,2.97029702970297,30.952380952381,64
"Forrest Wall",16496,"L",28,16,32,35,8.06878306878307,7.63167013167013,0,0,0,27,15,13,15,5.71428571428571,2.83018867924528,2.32558139534884,0,0.819672131147541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ryan Yarbrough",16502,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,30,4,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,38,3,3,0,0,0,0,0,0
"Matt Chapman",16505,"R",31,154,575,647,140.594059405941,74.7474747474748,30.7086614173228,1.42857142857143,37.5,30,140,509,581,125.773195876289,67.3684210526316,36.7924528301887,6.25,17.7083333333333,29,155,538,621,119.417475728155,68.6868686868687,25.2336448598131,2.63157894736842,21.09375,28,151,529,622,119.354838709677,67.3469387755102,17.4418604651163,2.83018867924528,35.0649350649351,27,37,142,152,35.8695652173913,12.6315789473684,9.57446808510638,3.07692307692308,12.6582278481013,26,156,583,670,147.959183673469,72.1649484536082,34.6153846153846,3.40909090909091,37.1134020618557,25,145,547,616,158.333333333333,86.9565217391304,35.2941176470588,9.52380952380952,28.2352941176471,106.382978723404
"Jordan Montgomery",16511,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,30,4,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isiah Kiner-Falefa",16512,"R",29,133,465,496,120.933521923621,89.7825305535586,17.3277854831253,5.0653074227461,8.19651585411706,28,115,326,361,84.0425531914894,65.2173913043478,14.1176470588235,1.96078431372549,5.08474576271186,27,142,483,531,131.25,108.510638297872,21.2765957446809,0,3.53982300884956,26,158,635,677,173.737373737374,132.038834951456,27.1739130434783,3.75,8.42105263157895,25,58,211,228,61.4583333333333,50,4.04040404040404,3.06122448979592,3.57142857142857,24,65,202,222,44.0366972477064,29.0598290598291,11.8811881188119,0.72463768115942,1.17647058823529,23,111,356,396,84.5454545454545,65.0943396226415,15.7894736842105,1.0752688172043,3.50877192982456,35.5371900826446
"Ryan McBroom",16524,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,7,8,9,1.8348623853211,1.75438596491228,0,0,0,28,36,81,85,18.348623853211,9.73451327433628,2.7027027027027,0,6.06060606060606,27,23,75,83,21.3592233009709,15.5963302752294,4.58715596330275,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauricio Dubón",16530,"R",29,137,402,428,104.854368932039,78.2178217821782,22.9357798165138,0,3.6697247706422,28,132,467,492,128.712871287129,87.5,26.8041237113402,4.34782608695652,10.5263157894737,27,104,243,265,54.048983845753,39.462063428342,9.60215053763441,0,5.49201960537891,26,74,175,187,42.4242424242424,27.1844660194175,9,0,6.32911392405063,25,54,157,177,41.747572815534,33.3333333333333,3.6036036036036,0.714285714285714,4.3010752688172,24,30,106,111,29.8969072164948,18.5185185185185,6.32911392405063,0,5.06329113924051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harrison Musgrave",16532,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,35,3,3,0,0,0,0,0,0
"Danny Jansen",16535,"R",29,94,278,324,54.8514851485149,32.9238985313752,12.3809523809524,0,9.13208342110807,28,86,268,301,62.8865979381443,30.5263157894737,14.1509433962264,0,17.7083333333333,27,72,215,248,54.368932038835,31.3131313131313,9.34579439252336,0,11.71875,26,70,184,205,41,17.3469387755102,12.3809523809524,0,10.377358490566,25,43,120,147,20.7547169811321,11.7117117117117,2.85714285714286,0,6.59340659340659,24,107,347,384,75,51.1111111111111,11.7647058823529,0.884955752212389,11.9266055045872,23,31,81,95,20,11.8279569892473,5.5045871559633,0,2.56410256410256,11.5384615384615
"Shed Long Jr.",16542,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,34,111,121,25.2873563218391,14.2857142857143,5.33333333333333,3.44827586206897,4.12371134020619,24,34,117,128,21.2765957446809,12.1212121212121,6.09756097560976,0,3.06122448979592,23,42,152,168,41.6666666666667,22,12.9032258064516,1.61290322580645,5.61797752808989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ozzie Albies",16556,"B",27,99,399,435,100.351229302559,57.3284922606535,31.892664687122,0.94553706505295,11.3636363636364,26,148,596,660,160.561484472647,95.1740049990386,32.8659070990359,5.05101525406607,27.4954174304283,25,64,247,269,61.2081075657235,35.9223300970874,16.8990283058724,0,8.42726219319499,24,156,629,686,162.983701629837,86.5626572722698,41.6840350145894,7.6194622836617,26.8528464017186,23,29,118,124,31.7933432687531,20,5.17491202649555,0,6.47668393782383,22,160,640,702,184.102863822326,112.893642305407,38.4890798424633,8.61419188112415,23.6873272799053,21,158,639,684,170.442947540314,95.1641095358322,39.99600039996,6.41601437187219,31.7502315121048,110.94674556213
"Austin Gomber",16561,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,24,32,42,2.77777777777778,2.77777777777778,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,29,19,21,4.25531914893617,3.03030303030303,1.11111111111111,0,0,1.13636363636364
"Mark Zagunis",16565,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,30,36,40,9.09090909090909,6.18556701030928,2.97029702970297,0,0,25,5,5,6,1.98019801980198,0.970873786407767,1.02040816326531,0,0,0
"Connor Joe",16572,"R",31,123,364,416,82.1782178217822,49.0384615384615,21.3592233009709,1.16279069767442,11.3924050632911,30,133,413,472,100.990099009901,53.3333333333333,27.6785714285714,3.84615384615385,17.741935483871,29,111,404,467,80.672268907563,57.5221238938053,15.1515151515152,1.9047619047619,5.69105691056911,28,63,179,211,43.9655172413793,30.6306306306306,6.76691729323308,0,7.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,8,15,16,1.03092783505155,0.925925925925926,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yandy Díaz",16578,"R",32,145,563,621,162.886597938144,115.463917525773,36.9047619047619,0.645161290322581,12.962962962963,31,137,525,600,180.208333333333,128.888888888889,34.6534653465347,0,19.2982456140351,30,137,473,558,144.329896907216,101.030927835052,32.0388349514563,0,10.2272727272727,29,134,465,541,129.347826086957,89.4736842105263,22.7272727272727,1.58730158730159,14.6067415730337,28,34,114,138,37.2340425531915,30.9278350515464,3.09278350515464,0,2.53164556962025,27,79,307,347,88.1720430107527,50.5376344086021,19.4174757281553,0.813008130081301,17.5,26,39,109,120,34.3434343434343,26,4.95049504950495,2.56410256410256,1.06382978723404,15
"Erik Swanson",16587,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,27,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kevin Padlo",16593,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,8,8,1,0,1.19047619047619,0,0,25,13,33,34,4.04205368990507,2.96206127003449,1.0989010989011,0,0,24,10,13,15,1.08695652173913,0,1.13636363636364,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
