"name","playerid","new_GS","GS","Source","GS_adj_rate"
"Justin Wrobleski","31204",4.79477764705882,10.681,"REZ1",0.448907185381408
"Justin Yeager","sa3010825",0,NA,NA,NA
"Justus Sheffield","17285",6.03765,NA,NA,NA
"KC Hunt","sa3022937",6.56895,NA,NA,NA
"Kade McClure","sa915622",4,NA,NA,NA
"Kade Mechals","sa3020322",0.0481,NA,NA,NA
"Kade Morris","sa3023206",11.5856,NA,NA,NA
"Kade Strowd","sa3011418",0,NA,NA,NA
"Kai Peterson","sa3023453",0,NA,NA,NA
"Kai Wynyard","sa3015311",0,NA,NA,NA
"KaiWei Lin","sa919537",0,NA,NA,NA
"KaiWei Teng","24282",3.10663636363636,-0.609,"REZ1",-5.10120913569189
"Kaleb Bowman","sa3020745",0.5102,NA,NA,NA
"Kaleb Ort","20061",-0.471230588235294,-2.862,"REZ1",0.164650799523164
"Kaleb Roper","sa3010110",0.1304,NA,NA,NA
"Kamdyn Perry","sa3023663",0.1367,NA,NA,NA
"Kamron Fields","sa3017919",0.0232,NA,NA,NA
"Kannon Handy","sa3023178",0.0886,NA,NA,NA
"Karan Patel","sa1169765",0.0637,NA,NA,NA
"Karl Kauffmann","27488",10.598125,3.43,"REZ1",3.08983236151603
"Karlo Seijas","sa3006369",0.0607,NA,NA,NA
"Karlos Morales","sa3005285",0,NA,NA,NA
"Karson Milbrandt","sa3020659",0.1754,NA,NA,NA
"Kasey Ford","sa3017099",0,NA,NA,NA
"Kasey Kalich","sa1169633",0,NA,NA,NA
"Kazuhisa Makita","19757",0.0026,NA,NA,NA
"Keagan Gillies","sa3017686",0,NA,NA,NA
"Keaton Winn","23499",4.38301176470588,13.361,"REZ1",0.328045188586624
"Keegan Akin","19362",0.665267647058823,1.19,"REZ1",0.559048442906574
"Keegan Collett","sa3011192",0,NA,NA,NA
"Keegan Curtis","sa3007833",0.0365,NA,NA,NA
"Keegan James","sa3011232",0,NA,NA,NA
"Keegan Thompson","19795",1.28896141176471,2.899,"REZ1",0.444622770529391
"Keegan Zinn","sa3023088",0.1498,NA,NA,NA
"Keeler Morfe","sa3022239",0.1754,NA,NA,NA
"Keiber Armas","sa3023848",0.1526,NA,NA,NA
"Keider Herrera","sa3019138",0,NA,NA,NA
"Keider Montero","22630",8.10259176470588,13.44,"REZ1",0.602871411064426
"Keiner Leon","sa3016279",0,NA,NA,NA
"Keith Rogalla","sa829753",0,NA,NA,NA
"Keiverson Ramirez","sa3022126",0.1754,NA,NA,NA
"Kelly Austin","sa3023264",0,NA,NA,NA
"Kelvin Bautista","sa3006491",0,NA,NA,NA
"Kelvin Caceres","24681",0.044,-1.084,"REZ1",-0.040590405904059
"Kelvin Carmona","sa3022140",0,NA,NA,NA
"Kelvin LaRoche","sa3010795",0,NA,NA,NA
"Kelvin Nunez","sa3002816",0.0747,NA,NA,NA
"Kelvin Perez","sa3015154",0,NA,NA,NA
"Kelvin Ramirez","sa3015492",0.0182,NA,NA,NA
"Kelvin Rosario","sa3022128",0.1461,NA,NA,NA
"Kelvis Salcedo","sa3021531",0.1723,NA,NA,NA
"Ken Giles","12910",0.5,NA,NA,NA
"Ken Waldichuk","27681",6.31707333333333,4.073,"REZ1",1.55096325394877
"Kendal Meza","sa3022125",0.1723,NA,NA,NA
"Kendall Graveman","15514",0.112941176470588,0.64,"REZ1",0.176470588235294
"Kendall Williams","sa3011674",9.5877,NA,NA,NA
"Kendeglys Virguez","sa3018351",0,NA,NA,NA
"Kendry Rojas","sa3016746",0.1725,NA,NA,NA
"Keneth Quintanilla","sa3016796",0,NA,NA,NA
"Keninson Diaz","sa3019143",0,NA,NA,NA
"Kenley Jansen","3096",-0.0211764705882353,-0.12,"REZ1",0.176470588235294
"Kenny Hernandez","sa943755",0.173,NA,NA,NA
"Kenny Pinto","sa3015420",0.1754,NA,NA,NA
"Kenny Rosenberg","20009",2.51694545454545,-4.838,"REZ1",-0.520245029877109
"Kent Emanuel","15849",3.467,0.802,"REZ1",4.32294264339152
"Kent Hasler","sa3015089",0,NA,NA,NA
"Kenta Maeda","18498",8.99591647058823,11.653,"REZ1",0.771982877421113
"Kenten Egbert","sa3023500",0.1614,NA,NA,NA
"Kenya Huggins","sa3020609",0,NA,NA,NA
"Kenyi Perez","sa3016008",0,NA,NA,NA
"Kenyon Yovan","sa3016839",0,NA,NA,NA
"Keone Kela","14696",0,NA,NA,NA
"Kervin Castro","21656",0,NA,NA,NA
"Keuri Almonte","sa3021779",0.1698,NA,NA,NA
"Kevin Abel","sa3017879",9.5877,NA,NA,NA
"Kevin Briceno","sa3017317",0.1619,NA,NA,NA
"Kevin Camacho","sa3021577",0,NA,NA,NA
"Kevin Coulter","sa3010115",0,NA,NA,NA
"Kevin Gadea","sa735841",0,NA,NA,NA
"Kevin Garcia","sa3006516",0,NA,NA,NA
"Kevin Gausman","14107",30.1087529411765,27.164,"REZ1",1.10840645491005
"Kevin Ginkel","19876",-0.162882352941176,-0.923,"REZ1",0.176470588235294
"Kevin Gowdy","sa917928",1.50955,NA,NA,NA
"Kevin Herget","15369",0.735823529411765,1.503,"REZ1",0.489569879848147
"Kevin Kelly","25679",-0.223058823529412,-1.264,"REZ1",0.176470588235294
"Kevin Kopps","sa3017005",0,NA,NA,NA
"Kevin Malisheski","sa919034",0.0275,NA,NA,NA
"Kevin Milam","sa3010819",0,NA,NA,NA
"Kevin Miranda","sa3020757",4.5602,NA,NA,NA
"Kevin Rodriguez","sa3008683",0,NA,NA,NA
"Kevin Smith","sa3007710",0.1225,NA,NA,NA
"Kevin Stevens","sa3020613",0,NA,NA,NA
"Kevin Tejada","sa3022046",0,NA,NA,NA
"Kevin Valdez","sa3019052",0.156,NA,NA,NA
"Kevin Velasco","sa3021524",0.1556,NA,NA,NA
"Kevison Hernandez","sa3016620",0.0732,NA,NA,NA
"Keylan Killgore","sa3008069",0,NA,NA,NA
"Keynan Middleton","15264",2.87929411764706,16.316,"REZ1",0.176470588235294
"Keyner Benitez","sa3021795",0.1677,NA,NA,NA
"Keyshawn Askew","sa3017916",1.5,NA,NA,NA
"Keythel Key","sa3016282",0.1432,NA,NA,NA
"Keywill Cedeno","sa3021763",0,NA,NA,NA
"Khristian Curtis","sa3023473",0.1712,NA,NA,NA
"Khristian Guevara","sa3019122",0.0877,NA,NA,NA
"Kikito Severino","sa3016030",0.1044,NA,NA,NA
"Kinn Omosako","sa3016948",0,NA,NA,NA
"Kirby Snead","19179",0.196909090909091,0.722,"REZ1",0.272727272727273
"Kirby Yates","9073",-0.376588235294118,-2.134,"REZ1",0.176470588235294
"Kirk McCarty","20555",0.0419,NA,NA,NA
"Kleiber Olmedo","sa3022420",0.0732,NA,NA,NA
"Kleyderve Andrade","sa3019745",0,NA,NA,NA
"Kobe Robinson","sa3017764",0,NA,NA,NA
"Kodai Senga","31838",23.5142235294118,13.55,"REZ1",1.73536705014109
"Kodi Whitley","19731",0,NA,NA,NA
"Kody Clemens","20572",0,NA,NA,NA
"Kody Funderburk","24993",0.501647058823529,0.176,"REZ1",2.85026737967914
"Koen Moreno","sa3014509",0,NA,NA,NA
"Kohei Arihara","27505",0.1579,NA,NA,NA
"Kohl Drake","sa3021723",8.0836,NA,NA,NA
"Kohl Franklin","sa3008335",0.1754,NA,NA,NA
"Kohl Simas","sa3016949",0.1675,NA,NA,NA
"Kohl Stewart","15502",0.1626,NA,NA,NA
"Kolby Allard","18694",2.01000952941176,-1.875,"REZ1",-1.07200508235294
"Kolby Kubichek","sa3017271",0,NA,NA,NA
"Kole Ramage","sa3020262",0.0374,NA,NA,NA
"Kolton Curtis","sa3022381",0.1586,NA,NA,NA
"Kolton Ingram","26068",0.284333333333333,1.706,"REZ1",0.166666666666667
"Konner Wade","14655",0,NA,NA,NA
"Konnor Ash","sa3017503",4.0585,NA,NA,NA
"Konnor Pilkington","21453",8.116,1.196,"REZ1",6.78595317725753
"Kris Anglin","sa3017612",0.1607,NA,NA,NA
"Kris Bubic","21455",14.0663294117647,2.737,"REZ1",5.13932386253734
"Krisspy Valdez","sa3019116",0,NA,NA,NA
"Kristian Cardozo","sa3014706",0,NA,NA,NA
"Kristofer Bow","sa3020607",0,NA,NA,NA
"Kumar Nambiar","sa3010666",0.0209,NA,NA,NA
"Kumar Rocker","31843",19.1916941176471,9.521,"REZ1",2.01572252049649
"Kutter Crawford","20531",20.2925058823529,24.367,"REZ1",0.832786386602903
"Kwang Hyun Kim","27458",0.1589,NA,NA,NA
"Ky Bush","29823",6.86680545454545,10.619,"REZ1",0.646652740799082
"Kyle Amendt","sa3022904",0,NA,NA,NA
"Kyle Backhus","sa3017068",0.5051,NA,NA,NA
"Kyle Barraclough","13713",2.3935,1.861,"REZ1",1.28613648576034
"Kyle Bird","16618",0,NA,NA,NA
"Kyle Bischoff","sa3022176",0,NA,NA,NA
"Kyle Bradish","24586",7.13518941176471,16.941,"REZ1",0.421178762278774
"Kyle Brnovich","sa3014923",5.5766,NA,NA,NA
"Kyle Carr","sa3023444",0.1754,NA,NA,NA
"Kyle Cody","19686",2,NA,NA,NA
"Kyle Crick","13182",0,NA,NA,NA
"Kyle Crigger","sa3019884",0.0253,NA,NA,NA
"Kyle Dohy","20334",0,NA,NA,NA
"Kyle Dowdy","19285",0,NA,NA,NA
"Kyle Finnegan","15009",-0.0451764705882353,-0.256,"REZ1",0.176470588235294
"Kyle Freeland","16256",25.7094470588235,20.911,"REZ1",1.22946999468335
"Kyle Funkhouser","19456",0.0128,NA,NA,NA
"Kyle Gibson","10123",24.9759764705882,33.072,"REZ1",0.755200062608498
"Kyle Glogoski","sa3007464",0,NA,NA,NA
"Kyle Harrison","27758",23.7411529411765,20.997,"REZ1",1.13069261995411
"Kyle Hart","19646",14.286,NA,NA,NA
"Kyle Hendricks","12049",23.3198588235294,24.487,"REZ1",0.952336293687647
"Kyle Hill","sa3009922",0,NA,NA,NA
"Kyle Hurt","27514",4.51025,-3.07,"REZ1",-1.46913680781759
"Kyle Johnson","sa921678",0,NA,NA,NA
"Kyle Johnston","sa3004571",0.0435,NA,NA,NA
"Kyle Jones","sa3020556",7.5828,NA,NA,NA
"Kyle Keller","18890",0,NA,NA,NA
"Kyle Kubat","sa827380",0.1421,NA,NA,NA
"Kyle Larsen","sa3021983",0.1614,NA,NA,NA
"Kyle Leahy","24763",1.27411764705882,3.22,"REZ1",0.395688710266715
"Kyle Luckham","sa3020378",11.5863,NA,NA,NA
"Kyle Marman","sa3008668",0.044,NA,NA,NA
"Kyle McGowin","15071",5.5,NA,NA,NA
"Kyle Molnar","sa3014909",0,NA,NA,NA
"Kyle Mora","sa3018281",0.0216,NA,NA,NA
"Kyle Muller","20167",4.60466,1.502,"REZ1",3.06568575233023
"Kyle Nelson","20515",0.163176823529412,0.029,"REZ1",5.62678701825558
"Kyle Nicolas","27775",1.055,0.645,"REZ1",1.63565891472868
"Kyle Ryan","11753",0,NA,NA,NA
"Kyle Scott","sa3023049",0.15,NA,NA,NA
"Kyle Tyler","22092",3.94095282352941,8.48,"REZ1",0.464735002774695
"Kyle Virbitsky","sa3017491",4,NA,NA,NA
"Kyle Whitten","sa3016936",0.5121,NA,NA,NA
"Kyle Wilcox","sa857699",0,NA,NA,NA
"Kyle Wilson","sa875768",0.103,NA,NA,NA
"Kyle Wright","19665",13.0562235294118,12.133,"REZ1",1.07609194176311
"Kyle Zimmer","14169",0.0098,NA,NA,NA
"Kyle Zurak","sa3004864",0,NA,NA,NA
"LJ McDonough","sa3023172",0,NA,NA,NA
"Lachlan Wells","sa877857",8.0877,NA,NA,NA
"Lael Lockhart","sa3017502",9.5856,NA,NA,NA
"Lake Bachar","19222",0.0710588235294118,-0.264,"REZ1",-0.269162210338681
"Lance Lynn","2520",22.4290117647059,29.547,"REZ1",0.759096076241442
"Lance McCullers Jr","14120",10.3831114285714,NA,NA,NA
"Landany Alfonseca","sa3019191",0,NA,NA,NA
"Landen Roupp","30076",6.44460235294118,8.109,"REZ1",0.794746868040594
"Landon Harper","sa3020404",3.04455,NA,NA,NA
"Landon Knack","27487",6.41241647058823,12.113,"REZ1",0.529383015816745
"Landon Leach","sa3005243",0.1565,NA,NA,NA
"Landon Marceaux","sa3017913",0.1754,NA,NA,NA
"Landon Sims","sa3021979",0.0182,NA,NA,NA
"Landon Tomkins","sa3022798",0,NA,NA,NA
"Lane Ramsey","25071",0.438,2.628,"REZ1",0.166666666666667
"Larson Kindreich","sa3017505",3,NA,NA,NA
"Layne Henderson","sa3007718",0,NA,NA,NA
"Layonel Ovalles","sa3015993",0,NA,NA,NA
"Lazaro Estrada","sa3005471",8.5877,NA,NA,NA
"Leam Mendez","sa3019432",0,NA,NA,NA
"Leandro Lopez","sa3016748",0.1349,NA,NA,NA
"Ledwin Gonzalez","sa3022043",0,NA,NA,NA
"Ledwin Taveras","sa3019065",0.1754,NA,NA,NA
"Lenin Mendez","sa3021777",0,NA,NA,NA
"Lenny Torres Jr","sa3008329",1.5,NA,NA,NA
"Leodarlyn Colon","sa3019719",0.1625,NA,NA,NA
"Leomar Rosario","sa3019127",0.0877,NA,NA,NA
"Leon Hunter Jr","sa3010260",0,NA,NA,NA
"Leonard Garcia","sa3015156",0.0274,NA,NA,NA
"Leonardo Lugo","sa3018340",0.0975,NA,NA,NA
"Leonardo Pestana","sa3005456",3.5,NA,NA,NA
"Leonardo Rossel","sa3022317",0.0675,NA,NA,NA
"Leonardo Taveras","sa3002934",0,NA,NA,NA
"Leonel Sequera","sa3019268",0.173,NA,NA,NA
"Leoni De La Cruz","sa3016070",0,NA,NA,NA
"Lester Nin","sa3019371",0.0675,NA,NA,NA
"Leudy Tirado","sa3022241",0.1414,NA,NA,NA
"Leuris Portorreal","sa3021520",0.1693,NA,NA,NA
"Leury Tejada","sa3007935",0.0474,NA,NA,NA
"Levi Prater","sa3014861",0,NA,NA,NA
"Levi Stoudt","25650",6.60666666666667,4.343,"REZ1",1.52122188963082
"Levi Thomas","sa3014801",0.1067,NA,NA,NA
"Levi Wells","sa3023441",0.1754,NA,NA,NA
"Lewis Sifontes","sa3021016",0.1719,NA,NA,NA
"Lewis Thorpe","15906",0.164,NA,NA,NA
"Liam Doolan","sa3020947",0,NA,NA,NA
"Liam Hendriks","3548",0.971117647058824,5.503,"REZ1",0.176470588235294
"Liam Jenkins","sa3007458",0,NA,NA,NA
"Liam Norris","sa3014543",0.0635,NA,NA,NA
"Liam Simon","sa3020256",0.1504,NA,NA,NA
"Liam Sullivan","sa3022952",0.1754,NA,NA,NA
"Lincoln Henzman","sa3005187",0.5,NA,NA,NA
"Liomar Martinez","sa3019612",0.1707,NA,NA,NA
"Lisander Brito","sa3008704",0,NA,NA,NA
"Lisander De La Cruz","sa3015361",0.0365,NA,NA,NA
"Lisandro Almonte","sa3015497",0,NA,NA,NA
"Lisandro Santos","sa945728",0,NA,NA,NA
"Lisnerkin Lantigua","sa3019258",0,NA,NA,NA
"Listher Sosa","sa3009725",0.5077,NA,NA,NA
"Liu Fuenmayor","sa3003126",0,NA,NA,NA
"Livan Reinoso","sa3020331",0,NA,NA,NA
"Ljay Newsome","19942",0.0239,NA,NA,NA
"Lluveres Severino","sa3020601",0,NA,NA,NA
"Locke St John","16850",0,NA,NA,NA
"Logan Allen","18555",6.50233333333333,1.514,"REZ1",4.29480405107882
"Logan Allen","27589",8.87334,8.993,"REZ1",0.986694095407539
"Logan Boyer","sa3015002",2.5,NA,NA,NA
"Logan Britt","sa3023170",0.1646,NA,NA,NA
"Logan Clayton","sa3020890",8.5822,NA,NA,NA
"Logan Cozart","sa875283",0,NA,NA,NA
"Logan Evans","sa3023077",4.99279333333333,NA,NA,NA
"Logan Gilbert","22250",30.559,25.518,"REZ1",1.19754682968885
"Logan Gillaspie","22461",-0.281666666666667,-1.69,"REZ1",0.166666666666667
"Logan Gragg","sa3010306",4.5079,NA,NA,NA
"Logan Henderson","sa3020080",3.696448,NA,NA,NA
"Logan Hofmann","sa3014852",0,NA,NA,NA
"Logan Lyle","sa3018267",0.0263,NA,NA,NA
"Logan Martin","sa3023213",0.1604,NA,NA,NA
"Logan Rinehart","sa3010255",1,NA,NA,NA
"Logan Sawyer","sa829628",0,NA,NA,NA
"Logan Shore","sa738442",0.1754,NA,NA,NA
"Logan VanWey","sa3019956",0,NA,NA,NA
"Logan Verrett","12905",0.1705,NA,NA,NA
"Logan Webb","17995",31.6654,32.281,"REZ1",0.980929958799294
"Logan Workman","sa3017313",12.0871,NA,NA,NA
"Lorenzo Encarnacion","sa3015498",0.1754,NA,NA,NA
"Lou Trivino","15043",0,NA,NA,NA
"Louis Head","13259",0,NA,NA,NA
"Louis Varland","27691",5.07492285714286,NA,NA,NA
"Luarbert Arias","sa3007599",0.142857142857143,NA,NA,NA
"Lucas Braun","sa3022996",11.087,NA,NA,NA
"Lucas Erceg","19360",-0.522529411764706,-2.961,"REZ1",0.176470588235294
"Lucas Gilbreath","21290",0.153941176470588,-0.461,"REZ1",-0.333928799285441
"Lucas Giolito","15474",22.0955529411765,21.6,"REZ1",1.02294226579521
"Lucas Gordillo","sa3021549",0,NA,NA,NA
"Lucas Gordon","sa3023036",0.1754,NA,NA,NA
"Lucas Jacobsen","sa918634",0.0337,NA,NA,NA
"Lucas Knowles","sa3011676",2.565,NA,NA,NA
"Lucas Luetge","8337",0.6515,1.409,"REZ1",0.462384669978708
"Lucas Sims","13470",0.321882352941177,1.824,"REZ1",0.176470588235294
"Lucas Wepf","sa3020704",0,NA,NA,NA
"Luciano Romero","sa3018848",0,NA,NA,NA
"Ludwin Jimenez","sa3005856",0,NA,NA,NA
"Luichi Casilla","sa3018332",0.1535,NA,NA,NA
"Luifer Romero","sa3018349",0.1561,NA,NA,NA
"Luigi Hernandez","sa3016022",0.0325,NA,NA,NA
"Luimy Munoz","sa3021803",0.1289,NA,NA,NA
"Luinder Avila","sa3006507",3,NA,NA,NA
"Luis A Reyes","sa3019049",0,NA,NA,NA
"Luis A Rodriguez","sa3016064",0,NA,NA,NA
"Luis Aguilar","sa3018893",0,NA,NA,NA
"Luis Aguilar","sa3020982",0.133,NA,NA,NA
"Luis Alcala","sa3011880",0.0419,NA,NA,NA
"Luis Almonte","sa3009525",0,NA,NA,NA
"Luis Amaya","sa872809",0,NA,NA,NA
"Luis Amoroso","sa3005889",0,NA,NA,NA
"Luis Angel Rodriguez","sa3005435",5.0742,NA,NA,NA
"Luis Arejula","sa3016619",0,NA,NA,NA
"Luis Arestigueta","sa3021521",0.1609,NA,NA,NA
"Luis Avila","sa3021805",0,NA,NA,NA
"Luis Avilan","2882",0,NA,NA,NA
"Luis Baldiris","sa3016814",0,NA,NA,NA
"Luis Barroso","sa3005697",0.0319,NA,NA,NA
"Luis Beltran","sa3021509",0,NA,NA,NA
"Luis Bermudez","sa3018317",0.1526,NA,NA,NA
"Luis Carias","sa3021006",0.1754,NA,NA,NA
"Luis Carrasco","sa1172127",0.1307,NA,NA,NA
"Luis Castillo","15689",30.6643176470588,32.066,"REZ1",0.95628758332997
"Luis Castillo","sa3022358",0.0602,NA,NA,NA
"Luis Cepeda","sa3006132",0.1096,NA,NA,NA
"Luis Cesar","sa3018368",0.1688,NA,NA,NA
"Luis Cessa","13345",7.81483333333333,6.467,"REZ1",1.20841709190248
"Luis Cohen","sa3019269",0.1739,NA,NA,NA
"Luis Contreras","25839",-0.00829411764705883,-0.047,"REZ1",0.176470588235294
"Luis Curvelo","sa3008169",0,NA,NA,NA
"Luis De Avila","sa3005839",9.5877,NA,NA,NA
"Luis De Aza","sa3021038",0,NA,NA,NA
"Luis De La Cruz","sa3020981",0,NA,NA,NA
"Luis De La Rosa","sa3009778",0.1012,NA,NA,NA
"Luis De Leon","sa3019283",0.1596,NA,NA,NA
"Luis Devers","sa3005694",0.087,NA,NA,NA
"Luis Diaz","sa3015146",0,NA,NA,NA
"Luis Espinoza","sa3021043",0.0626,NA,NA,NA
"Luis Espinoza","sa3024262",0.1719,NA,NA,NA
"Luis F Castillo","20638",0,NA,NA,NA
"Luis F Ortiz","16942",0.3225,-3.065,"REZ1",-0.105220228384992
"Luis Flores","sa3018818",0,NA,NA,NA
"Luis Frias","21997",0.544823529411765,-0.246,"REZ1",-2.21472979435677
"Luis Garcia","23735",15.9939764705882,13.099,"REZ1",1.22100744107094
"Luis Garcia","6984",0.210176470588235,1.191,"REZ1",0.176470588235294
"Luis Garcia","sa3015468",0,NA,NA,NA
"Luis Garcia","sa3021753",0,NA,NA,NA
"Luis Gastelum","sa3020964",0,NA,NA,NA
"Luis German","sa3019658",0,NA,NA,NA
"Luis Gil","21052",21.1802588235294,18.732,"REZ1",1.13069927522579
"Luis Gomez","sa3006376",0,NA,NA,NA
"Luis Gonzalez","sa3019164",0.0975,NA,NA,NA
"Luis Gonzalez","sa550522",0,NA,NA,NA
"Luis Guerrero","31184",0.1512,0.756,"REZ1",0.2
"Luis Guevara","sa3021011",0,NA,NA,NA
"Luis Gutierrez","sa3016469",0.1647,NA,NA,NA
"Luis Hernandez","sa3018812",0,NA,NA,NA
"Luis Jerez","sa3021495",0.0626,NA,NA,NA
"Luis Joseph","sa3016228",0,NA,NA,NA
"Luis L Ortiz","27646",20.9081764705882,13.861,"REZ1",1.5084176084401
"Luis Ledo","sa740812",2.5328,NA,NA,NA
"Luis Madero","20399",0,NA,NA,NA
"Luis Madrazo","sa3019134",0,NA,NA,NA
"Luis Maracara","sa3024260",0.1719,NA,NA,NA
"Luis Martinez","sa3016041",0.0439,NA,NA,NA
"Luis MartinezGomez","sa3023285",0.1284,NA,NA,NA
"Luis Medina","21649",8.98041666666667,13.444,"REZ1",0.667986958246554
"Luis Mey","sa3010130",0,NA,NA,NA
"Luis Moncada","sa873694",0.1216,NA,NA,NA
"Luis Montas","sa3015102",0,NA,NA,NA
"Luis Morales","sa3021487",0.1754,NA,NA,NA
"Luis Morellis","sa3021489",0.1253,NA,NA,NA
"Luis Moreno","sa3002928",0,NA,NA,NA
"Luis Moreno","sa3009950",9.0823,NA,NA,NA
"Luis Nunez","sa3009715",0,NA,NA,NA
"Luis Osorio","sa3015988",0.1654,NA,NA,NA
"Luis Oviedo","21728",0.006,NA,NA,NA
"Luis Pacheco","sa3002678",0,NA,NA,NA
"Luis Palacios","sa3003021",11.0877,NA,NA,NA
"Luis Patino","22815",2.05477164705882,3.628,"REZ1",0.566364842077956
"Luis Perales","sa3014677",9.5877,NA,NA,NA
"Luis Peralta","24203",1.28323529411765,4.605,"REZ1",0.278661301654212
"Luis Perdomo","14682",0,NA,NA,NA
"Luis Polanco","sa3016739",0,NA,NA,NA
"Luis Quinones","sa1170867",2.50105,NA,NA,NA
"Luis Ramirez","sa3018353",0,NA,NA,NA
"Luis Ramirez","sa3020831",0.0877,NA,NA,NA
"Luis Reyes","sa3020983",0.1688,NA,NA,NA
"Luis Reyes","sa737048",4.5122,NA,NA,NA
"Luis Rijo","sa916950",0.1725,NA,NA,NA
"Luis Rodriguez","sa3021816",0.1211,NA,NA,NA
"Luis Romero","sa3003109",0,NA,NA,NA
"Luis Rujano","sa3020904",0.1279,NA,NA,NA
"Luis Sanchez","sa3015219",0,NA,NA,NA
"Luis Serna","sa3016528",0.1733,NA,NA,NA
"Luis Severino","15890",29.0627058823529,26.247,"REZ1",1.10727724625111
"Luis Talavera","sa3009212",0,NA,NA,NA
"Luis Tejeda","sa3016589",0,NA,NA,NA
"Luis Tejeda","sa3019176",0.0461,NA,NA,NA
"Luis Torres","sa3018320",0.0312,NA,NA,NA
"Luis Valdez","sa3015974",0.1253,NA,NA,NA
"Luis Valdez","sa3019288",0.1032,NA,NA,NA
"Luis Vargas","sa3009592",0.1574,NA,NA,NA
"Luis Vasquez","sa3021001",0.1025,NA,NA,NA
"Luis Vega","sa3009830",0.0516,NA,NA,NA
"Luis Velasquez","sa3010135",0.52305,NA,NA,NA
"Luis Victorino","sa3019289",0.1289,NA,NA,NA
"Luis Viloria","sa3015495",0,NA,NA,NA
"Luis Vizcaino","sa3011812",0,NA,NA,NA
"Luke Albright","sa3017592",7.54385,NA,NA,NA
"Luke Anderson","sa3017984",0,NA,NA,NA
"Luke Bard","14288",0,NA,NA,NA
"Luke Barker","19609",0,NA,NA,NA
"Luke Bell","sa3022731",0,NA,NA,NA
"Luke Boyd","sa3016904",0,NA,NA,NA
"Luke Farrell","15101",0.0693,NA,NA,NA
"Luke Fox","sa3023673",0.1702,NA,NA,NA
"Luke Jackson","11752",0.338117647058823,1.916,"REZ1",0.176470588235294
"Luke Little","28036",0.597245176470588,2.539,"REZ1",0.235228505896254
"Luke Murphy","sa3017653",0,NA,NA,NA
"Luke Russo","sa3023502",0.1719,NA,NA,NA
"Luke Savage","sa3022943",0,NA,NA,NA
"Luke Shilling","sa3014781",0.0132,NA,NA,NA
"Luke Stofel","sa3023087",0,NA,NA,NA
"Luke Summers","sa3018284",0,NA,NA,NA
"Luke Taggart","sa3017932",0.1461,NA,NA,NA
"Luke Weaver","16918",1.89855235294118,4.237,"REZ1",0.44808882533424
"Luke Westphal","sa869541",3.05265,NA,NA,NA
"Luke Young","sa3020819",0.1526,NA,NA,NA
"Lyon Richardson","24581",2.95289411764706,2.588,"REZ1",1.14099463587599
"MD Johnson","sa3010364",8.5877,NA,NA,NA
"Mac Lardner","sa3014928",0,NA,NA,NA
"Mac Sceroler","22218",0,NA,NA,NA
"MacKenzie Gore","22201",29.0259882352941,23.291,"REZ1",1.24623194518458
"Maceo Campbell","sa3016797",0,NA,NA,NA
"Mack Anglin","sa3020620",0.0137,NA,NA,NA
"Mack Lemieux","sa875726",0,NA,NA,NA
"Maddux Bruns","sa3017782",0.1754,NA,NA,NA
"Madinson Frias","sa3024244",0.1754,NA,NA,NA
"Madison Bumgarner","5524",3.20185714285714,10.768,"REZ1",0.297349288898323
"Madison Jeffrey","sa3018206",0,NA,NA,NA
"Mado Villegas","sa3018343",0,NA,NA,NA
"Magdiel Cotto","sa3023251",0,NA,NA,NA
"Magnus Ellerts","sa3020813",0,NA,NA,NA
"Maicor Serrano","sa3019079",0,NA,NA,NA
"Maikel Hernandez","sa3018331",0,NA,NA,NA
"Maikel Miralles","sa3022418",0.0882,NA,NA,NA
"Maikel Rodriguez","sa3024559",0.1632,NA,NA,NA
"Malcolm Van Buren","sa918752",0,NA,NA,NA
"Malik Barrington","sa3017644",0,NA,NA,NA
"Malik Binns","sa3017987",0,NA,NA,NA
"Malvin Pena","sa830644",0,NA,NA,NA
"Manny Banuelos","5365",0,NA,NA,NA
"Manny Ramirez","sa3004833",0,NA,NA,NA
"Manuel Alvarez","sa3005410",0.0195,NA,NA,NA
"Manuel Cachutt","sa3003133",0.0668,NA,NA,NA
"Manuel Castro","sa3017493",0,NA,NA,NA
"Manuel Cazorla","sa3018829",0.1512,NA,NA,NA
"Manuel Davila","sa3024787",0.1714,NA,NA,NA
"Manuel De La Rosa","sa3015950",0,NA,NA,NA
"Manuel Espinoza","sa3010242",8.06265,NA,NA,NA
"Manuel Heredia","sa3021997",0,NA,NA,NA
"Manuel Medina","sa3011728",0,NA,NA,NA
"Manuel Mercedes","sa3015214",0.174,NA,NA,NA
"Manuel Olivares","sa3009471",0.1632,NA,NA,NA
"Manuel Osorio","sa3021772",0.1719,NA,NA,NA
"Manuel Perez","sa3019373",0.1423,NA,NA,NA
"Manuel Rodriguez","20794",-0.021,-0.119,"REZ1",0.176470588235294
"Manuel Rodriguez","sa3019291",0.1754,NA,NA,NA
"Manuel Urias","sa3007606",0.1442,NA,NA,NA
"Manuel Veloz","sa3011349",0.073,NA,NA,NA
"Marc Church","26353",0.376882352941176,1.469,"REZ1",0.25655708164818
"Marc Davis","sa3017722",0.1723,NA,NA,NA
"Marcel Renteria","sa3005016",0,NA,NA,NA
"Marcelo Martinez","sa3005060",0.0675,NA,NA,NA
