"name","playerid","new_LOB%","LOB%","Source","LOB%_adj_rate"
"Beau Burrows","18873",0.68853,NA,NA,NA
"Beau Sulser","23420",0.7122955,NA,NA,NA
"Beck Way","sa3014462",0.687604,NA,NA,NA
"Ben Anderson","sa3010560",0.6861065,NA,NA,NA
"Ben Beutel","sa3019848",0.710342,NA,NA,NA
"Ben Bowden","20198",0.7314995,NA,NA,NA
"Ben Braymer","20175",0.7016,NA,NA,NA
"Ben Brecht","sa3011218",0.697029,NA,NA,NA
"Ben Brown","23590",0.733998,0.75,"REZ1",0.978664
"Ben Brutti","sa3021478",0.680488,NA,NA,NA
"Ben Casparius","30085",0.699328705882353,0.669,"REZ1",1.04533438846391
"Ben Ethridge","sa3020820",0.682241,NA,NA,NA
"Ben Gross","sa1119979",0.701371,NA,NA,NA
"Ben Harris","sa3017779",0.7144695,NA,NA,NA
"Ben Hecht","sa738501",0.711656,NA,NA,NA
"Ben Heller","15100",0.695505636363636,0.691,"REZ1",1.0065204578345
"Ben Hernandez","sa3014541",0.685735,NA,NA,NA
"Ben Holmes","sa549147",0.727797,NA,NA,NA
"Ben Joyce","31461",0.738000235294118,0.717,"REZ1",1.02928903109361
"Ben Krauth","sa918347",0.710342,NA,NA,NA
"Ben Kudrna","sa3018253",0.689231,NA,NA,NA
"Ben Leeper","sa3014907",0.7242805,NA,NA,NA
"Ben Lively","14932",0.707780705882353,0.728,"REZ1",0.972226244343891
"Ben Madison","sa3008173",0.711727,NA,NA,NA
"Ben Miller","sa3017208",0.701501,NA,NA,NA
"Ben Onyshko","sa3008096",0.672776,NA,NA,NA
"Ben Peoples","sa3011784",0.701306,NA,NA,NA
"Ben Petschke","sa3023452",0.682773,NA,NA,NA
"Ben Rowen","10983",0.696584,NA,NA,NA
"Ben Sears","sa3020178",0.685052,NA,NA,NA
"Ben Serunkuma","sa3019627",0.68836,NA,NA,NA
"Ben Shields","sa3023483",0.7038875,NA,NA,NA
"Ben Simon","sa3023164",0.702451,NA,NA,NA
"Ben Thompson","sa3022873",0.704,NA,NA,NA
"Ben Wereski","sa3018234",0.705824,NA,NA,NA
"Benito Garcia","sa3005891",0.6900095,NA,NA,NA
"Benjamin Arias","sa3008724",0.698515,NA,NA,NA
"Benjamin Dum","sa3011795",0.688143,NA,NA,NA
"Bennett Sousa","21345",0.742176533333333,0.755,"REZ1",0.98301527593819
"Benony Robles","sa3006135",0.708116,NA,NA,NA
"Bernard Jose","sa3021812",0.690546,NA,NA,NA
"Bernard Mack","sa3021771",0.686418,NA,NA,NA
"Bernardo Flores Jr","19561",0.720277,NA,NA,NA
"Bernardo Rivera","sa3024531",0.671325,NA,NA,NA
"Bernie Martinez","sa3010142",0.712314,NA,NA,NA
"Biembenido  Brito","sa3019257",0.681774,NA,NA,NA
"Billy Corcoran","sa3020172",0.700485,NA,NA,NA
"Billy Lescher","sa3004471",0.71245,NA,NA,NA
"Billy Seidl","sa3020257",0.694295,NA,NA,NA
"Billy Sullivan","sa3014918",0.6912525,NA,NA,NA
"Bishop Letson","sa3023526",0.681967,NA,NA,NA
"Blade Tidwell","sa3020177",0.7042595,NA,NA,NA
"Bladimir Pichardo","sa3022123",0.670441,NA,NA,NA
"Blaine Knight","sa3008532",0.6955285,NA,NA,NA
"Blair Calvo","25416",0.676577142857143,0.571,"REZ1",1.1848986740055
"Blair Henley","26190",0.6910975,NA,NA,NA
"Blake Adams","sa3020174",0.6810345,NA,NA,NA
"Blake Beers","sa3018004",0.6913045,NA,NA,NA
"Blake Burkhalter","sa3020382",0.686886,NA,NA,NA
"Blake Goldsberry","sa3014978",0.7101595,NA,NA,NA
"Blake Holub","sa3018147",0.727163,NA,NA,NA
"Blake Loubier","sa3011730",0.672359,NA,NA,NA
"Blake Money","sa3023127",0.690633,NA,NA,NA
"Blake Parker","5224",0.708193,NA,NA,NA
"Blake Pivaroff","sa3023080",0.687766,NA,NA,NA
"Blake Rivera","sa3008261",0.715781,NA,NA,NA
"Blake Rogers","sa876290",0.716508,NA,NA,NA
"Blake Seigler","sa3017899",0.693152,NA,NA,NA
"Blake Snell","13543",0.758953176470588,0.771,"REZ1",0.984375066758221
"Blake Taylor","16418",0.698928,NA,NA,NA
"Blake Townsend","sa3010125",0.673048,NA,NA,NA
"Blake Treinen","12572",0.737876470588235,0.697,"REZ1",1.05864629926576
"Blake Walston","26270",0.709899411764706,0.707,"REZ1",1.00410100673933
"Blake Wehunt","sa3023220",0.686907,NA,NA,NA
"Blake Weiman","sa3004211",0.711787857142857,NA,NA,NA
"Blake Whiting","sa3023045",0.688706,NA,NA,NA
"Blake Whitney","sa3007966",0.7161735,NA,NA,NA
"Blake Wolters","sa3023513",0.670035,NA,NA,NA
"Blake Workman","sa3007856",0.715433,NA,NA,NA
"Blane Abeyta","sa3014975",0.6847385,NA,NA,NA
"Blas Castano","sa3006617",0.703664142857143,NA,NA,NA
"Blayne Enlow","sa3005117",0.6939125,NA,NA,NA
"Blaze Pontes","sa3020486",0.680534,NA,NA,NA
"Bo Bonds","sa3022938",0.708178,NA,NA,NA
"Bobby Ay","sa3011535",0.686439,NA,NA,NA
"Bobby Milacki","sa3007216",0.713903,NA,NA,NA
"Bobby Miller","27483",0.706946235294118,0.717,"REZ1",0.985978012962507
"Boby Johnson","sa3006983",0.713125,NA,NA,NA
"Bodi Rascon","sa3011849",0.701559,NA,NA,NA
"Bowden Francis","20548",0.720185882352941,0.75,"REZ1",0.960247843137255
"Bowen Plagge","sa3018237",0.691421,NA,NA,NA
"Brad Boxberger","10133",0.713808571428571,0.73,"REZ1",0.977819960861057
"Brad Brach","6627",0.711656,NA,NA,NA
"Brad Case","sa3007613",0.6848785,NA,NA,NA
"Brad Deppermann","sa3011801",0.693369,NA,NA,NA
"Brad Hand","9111",0.708655,0.672,"REZ1",1.05454613095238
"Brad Keller","15734",0.711285764705882,0.734,"REZ1",0.969054175348614
"Brad Lord","sa3020812",0.6694335,NA,NA,NA
"Brad Peacock","5401",0.704342,NA,NA,NA
"Brad Wieck","16390",0.7234645,NA,NA,NA
"Braden Bristo","20494",0.711518571428571,0.704,"REZ1",1.01067978896104
"Braden Carmichael","sa3023003",0.703778,NA,NA,NA
"Braden Nett","sa3020336",0.708549,NA,NA,NA
"Braden Olthoff","sa3017654",0.690024,NA,NA,NA
"Braden Scott","sa3018143",0.724208,NA,NA,NA
"Braden Shipley","15158",0.727466,NA,NA,NA
"Braden Zarbnisky","sa3014791",0.717274,NA,NA,NA
"Bradford Webb","sa3017508",0.713752,NA,NA,NA
"Bradgley Rodriguez","sa3016035",0.715746,NA,NA,NA
"Bradley Blalock","26419",0.674755529411765,0.689,"REZ1",0.979325877230428
"Bradley Brehmer","sa3020828",0.701458,NA,NA,NA
"Bradley Hanner","sa3010837",0.7090135,NA,NA,NA
"Brady Basso","25582",0.723192470588235,0.731,"REZ1",0.989319385209624
"Brady Choban","sa3023212",0.695642,NA,NA,NA
"Brady Feigl","15968",0.713638333333333,0.639,"REZ1",1.11680490349504
"Brady Hill","sa3020559",0.666866,NA,NA,NA
"Brady Lail","14707",0.706306,NA,NA,NA
"Brady Puckett","sa829632",0.708828,NA,NA,NA
"Brady Schanuel","sa918871",0.690537,NA,NA,NA
"Brady Singer","25377",0.693297176470588,0.694,"REZ1",0.998987285980675
"Braeden Fausnaught","sa3020598",0.6886195,NA,NA,NA
"Braeden Ogle","sa917989",0.712564,NA,NA,NA
"Brahian Rijo","sa3022051",0.671393,NA,NA,NA
"Braian Salazar","sa3019741",0.702783,NA,NA,NA
"Brailin Rodriguez","sa3009238",0.691438,NA,NA,NA
"Brailyn Marquez","21896",0.744214,NA,NA,NA
"Brailyn Paulino","sa3022038",0.669698,NA,NA,NA
"Brandan Bidois","sa3015277",0.715397,NA,NA,NA
"Branden Noriega","sa3020867",0.700621,NA,NA,NA
"Brandison Polanco","sa3019279",0.676492,NA,NA,NA
"Brandon Beckel","sa3023276",0.695298,NA,NA,NA
"Brandon Bielak","19866",0.673562727272727,0.597,"REZ1",1.12824577432618
"Brandon Birdsell","sa3020797",0.6870735,NA,NA,NA
"Brandon Brennan","13527",0.699894,NA,NA,NA
"Brandon Dufault","sa3017257",0.715025,NA,NA,NA
"Brandon Eisert","27668",0.713994235294118,0.679,"REZ1",1.05153790175864
"Brandon Finnegan","16208",0.722719,NA,NA,NA
"Brandon Gold","sa872724",0.693155,NA,NA,NA
"Brandon Herbold","sa3021988",0.666886,NA,NA,NA
"Brandon Hughes","23460",0.706643636363636,0.687,"REZ1",1.02859335715231
"Brandon Johnson","sa3020610",0.7058815,NA,NA,NA
"Brandon Kintzler","9939",0.706661,NA,NA,NA
"Brandon Knarr","sa3015005",0.722171,NA,NA,NA
"Brandon Komar","sa3010630",0.675635,NA,NA,NA
"Brandon Leibrandt","16135",0.697193333333333,0.603,"REZ1",1.15620784964069
"Brandon Neeck","sa3021978",0.712583,NA,NA,NA
"Brandon Pfaadt","27782",0.718540941176471,0.744,"REZ1",0.965780834914611
"Brandon Schaeffer","sa3020751",0.702824,NA,NA,NA
"Brandon Smith","sa3021021",0.67289,NA,NA,NA
"Brandon Sproat","sa3023499",0.715298833333333,NA,NA,NA
"Brandon Waddell","18347",0.733112,NA,NA,NA
"Brandon Walter","26056",0.703639285714286,0.64,"REZ1",1.09943638392857
"Brandon White","sa3020589",0.673398,NA,NA,NA
"Brandon Williamson","25463",0.699192083333333,0.685,"REZ1",1.02071836982968
"Brandon Woodruff","16162",0.747797176470588,0.756,"REZ1",0.989149704326175
"Brandon Workman","11428",0.708234,NA,NA,NA
"Brandon Young","sa3014926",0.722297285714286,NA,NA,NA
"Brandyn Garcia","sa3022951",0.711380666666667,NA,NA,NA
"Brandyn Sittinger","19192",0.708027,NA,NA,NA
"Branneli Franco","sa3023818",0.666086,NA,NA,NA
"Brannon Jordan","sa3017814",0.698158,NA,NA,NA
"Brant Hurter","30133",0.714649529411765,0.765,"REZ1",0.934182391387928
"Braulio Salas","sa3019820",0.669172,NA,NA,NA
"Braunny Munoz","sa3006398",0.686079,NA,NA,NA
"Brawny Reyes","sa3018007",0.68809,NA,NA,NA
"Braxton Ashcraft","sa3008470",0.707273714285714,NA,NA,NA
"Braxton Bragg","sa3023303",0.691443,NA,NA,NA
"Braxton Garrett","21844",0.722844166666667,0.744,"REZ1",0.971564740143369
"Braxton Hyde","sa3020612",0.669029,NA,NA,NA
"Braxton Roxby","sa3014811",0.692754,NA,NA,NA
"Brayan Bello","23920",0.706178823529412,0.706,"REZ1",1.00025329111815
"Brayan Cabello","sa3018304",0.681725,NA,NA,NA
"Brayan Castillo","sa3006544",0.6820995,NA,NA,NA
"Brayan De Paula","sa3005070",0.709444,NA,NA,NA
"Brayan Diaz","sa3016069",0.67654,NA,NA,NA
"Brayan Medina","sa3014705",0.663729,NA,NA,NA
"Brayan Mendoza","sa3015477",0.698148,NA,NA,NA
"Brayan Narvaez","sa3022133",0.667391,NA,NA,NA
"Brayan Palencia","sa3016011",0.686496,NA,NA,NA
"Brayan Perez","sa3006100",0.717681,NA,NA,NA
"Brayan Restituyo","sa3015461",0.702042,NA,NA,NA
"Brayan Romero","sa3018313",0.681391,NA,NA,NA
"Brayan Suarez","sa3019649",0.676195,NA,NA,NA
"Braydon Fisher","sa3007929",0.7273184,NA,NA,NA
"Braydon Tucker","sa3023249",0.684632,NA,NA,NA
"Brayhans Barreto","sa3022316",0.707426,NA,NA,NA
"Brayner Sanchez","sa3011366",0.69464,NA,NA,NA
"Breck Eichelberger","sa3023096",0.689446,NA,NA,NA
"Breidy Encarnacion","sa3009205",0.711549,NA,NA,NA
"Breilin Arredondo","sa3021748",0.673342,NA,NA,NA
"Brenan Hanifee","22304",0.703616941176471,0.664,"REZ1",1.05966406803685
"Brendan Beck","sa3020680",0.696724,NA,NA,NA
"Brendan Cellucci","sa3011710",0.6992145,NA,NA,NA
"Brendan Collins","sa3017549",0.703642,NA,NA,NA
"Brendan Hardy","sa3008290",0.682502,NA,NA,NA
"Brendan McGuigan","sa3011850",0.692807,NA,NA,NA
"Brendan McKay","20186",0.7114385,NA,NA,NA
"Brendan Morse","sa3022743",0.667919,NA,NA,NA
"Brendan Nail","sa3005359",0.716816,NA,NA,NA
"Brendan White","26024",0.726487857142857,0.731,"REZ1",0.993827437951925
"Brendon Little","21574",0.725848588235294,0.713,"REZ1",1.01802046035806
"Brennan Bernardino","16835",0.714018352941176,0.712,"REZ1",1.00283476536682
"Brent Headrick","27702",0.710957176470588,0.633,"REZ1",1.12315509710993
"Brent Honeywell","16466",0.677918727272727,0.638,"REZ1",1.06256853804503
"Brent Killam","sa3014927",0.722012,NA,NA,NA
"Brent Suter","13942",0.714580352941176,0.719,"REZ1",0.993853063895934
"Brent Teller","sa3018794",0.707616,NA,NA,NA
"Brett Anderson","8223",0.70065,NA,NA,NA
"Brett Conine","sa3008024",0.686106,NA,NA,NA
"Brett Daniels","sa3008127",0.705806,NA,NA,NA
"Brett Eibner","11369",0.719056,NA,NA,NA
"Brett Kennedy","17877",0.670545416666667,0.628,"REZ1",1.06774747876858
"Brett Kerry","sa3017390",0.692638,NA,NA,NA
"Brett Lockwood","sa3015041",0.687211,NA,NA,NA
"Brett Martin","17369",0.727408,NA,NA,NA
"Brett Matthews","sa3019488",0.709445,NA,NA,NA
"Brett Schulze","sa3011195",0.720912,NA,NA,NA
"Brett Standlee","sa3017388",0.696625,NA,NA,NA
"Brett Wichrowski","sa3023366",0.687333,NA,NA,NA
"Brett de Geus","23592",0.684202470588235,0.726,"REZ1",0.942427645438341
"Brian Edgington","sa3022911",0.686591,NA,NA,NA
"Brian Fitzpatrick","sa3020265",0.706643,NA,NA,NA
"Brian Glowicki","sa3004826",0.709002,NA,NA,NA
"Brian Gonzalez","sa828794",0.713771,NA,NA,NA
"Brian Howard","sa918377",0.710647,NA,NA,NA
"Brian Keller","sa918951",0.708798,NA,NA,NA
"Brian Marconi","sa3010665",0.718031,NA,NA,NA
"Brian Moran","9646",0.6952125,NA,NA,NA
"Brian Van Belle","sa3014925",0.6906095,NA,NA,NA
"Brock Bell","sa3011571",0.68858,NA,NA,NA
"Brock Burke","17968",0.725788823529412,0.702,"REZ1",1.03388721300486
"Brock Jones","sa3011783",0.684131,NA,NA,NA
"Brock Porter","sa3020708",0.686859,NA,NA,NA
"Brock Selvidge","sa3017950",0.701139,NA,NA,NA
"Brock Stewart","16727",0.734923647058824,0.679,"REZ1",1.08236177770077
"Brock Whittlesey","sa1172219",0.693058,NA,NA,NA
"Brody Hopkins","sa3023515",0.690294,NA,NA,NA
"Brody Jessee","sa3020447",0.695174,NA,NA,NA
"Brody Koerner","17748",0.70215,NA,NA,NA
"Brody McCullough","sa3020599",0.707443,NA,NA,NA
"Brody Rodning","sa3004591",0.7064855,NA,NA,NA
"Brooks Crawford","sa3011554",0.6850135,NA,NA,NA
"Brooks Gosswein","sa3017315",0.703423,NA,NA,NA
"Brooks Kriske","21189",0.712724166666667,0.638,"REZ1",1.11712251828631
"Brooks Raley","10061",0.723261411764706,0.696,"REZ1",1.03916869506423
"Brooks Wilson","sa3006966",0.727738,NA,NA,NA
"Bruce Zimmermann","20370",0.736401272727273,0.821,"REZ1",0.896956483224449
"Brusdar Graterol","20367",0.731932352941176,0.739,"REZ1",0.990436201544217
"Bryan Abreu","16609",0.753136117647059,0.703,"REZ1",1.0713173792988
"Bryan Baker","19804",0.719928823529412,0.713,"REZ1",1.00971784506229
"Bryan Bautista","sa3018820",0.670818,NA,NA,NA
"Bryan Brickhouse","sa597825",0.701319,NA,NA,NA
"Bryan Caceres","sa3005687",0.676783,NA,NA,NA
"Bryan Chi","sa3020958",0.674124,NA,NA,NA
"Bryan Garcia","19457",0.687274,NA,NA,NA
"Bryan Hoeing","26304",0.700702705882353,0.694,"REZ1",1.00965807764028
"Bryan Hudson","19924",0.729584470588235,0.656,"REZ1",1.11217144906743
"Bryan King","25890",0.741982470588235,0.744,"REZ1",0.997288266919671
"Bryan Lucas","sa3006123",0.692759,NA,NA,NA
"Bryan Magdaleno","sa3016478",0.738334,NA,NA,NA
"Bryan Mata","sa917784",0.6939425,NA,NA,NA
"Bryan Mena","sa3016613",0.659506,NA,NA,NA
"Bryan Mitchell","11479",0.709022,NA,NA,NA
"Bryan Monte De Oca","sa3021773",0.66911,NA,NA,NA
"Bryan Pena","sa3006483",0.702434,NA,NA,NA
"Bryan Perez","sa3016515",0.665286,NA,NA,NA
"Bryan Perez","sa3017014",0.687969,NA,NA,NA
"Bryan Polanco","sa3016915",0.673388,NA,NA,NA
"Bryan Pope","sa3017532",0.706366,NA,NA,NA
"Bryan Rivera","sa3019382",0.684968,NA,NA,NA
"Bryan Sammons","20462",0.73130875,0.778,"REZ1",0.939985539845758
"Bryan Sanchez","sa3009558",0.682796,NA,NA,NA
"Bryan Shaw","8110",0.688640705882353,0.682,"REZ1",1.00973710539934
"Bryan Woo","30279",0.725318352941176,0.73,"REZ1",0.993586784850927
"Bryant Landaeta","sa3019389",0.675512,NA,NA,NA
"Bryant Salgado","sa3017364",0.695419,NA,NA,NA
"Bryce Bonnin","sa3014453",0.6911185,NA,NA,NA
"Bryce Collins","sa3023438",0.712237,NA,NA,NA
"Bryce Conley","sa3004704",0.70929,NA,NA,NA
"Bryce Elder","27779",0.707748470588235,0.727,"REZ1",0.973519216765111
"Bryce Hubbart","sa3020323",0.6685935,NA,NA,NA
"Bryce Jarvis","27477",0.701412823529412,0.664,"REZ1",1.05634461374911
"Bryce McGowan","sa3017786",0.6881755,NA,NA,NA
"Bryce Miller","29837",0.732111176470588,0.745,"REZ1",0.982699565732333
"Bryce Montes de Oca","21319",0.752283,NA,NA,NA
"Bryce Osmond","sa3020800",0.697424,NA,NA,NA
"Bryce Tassin","sa3010814",0.690138,NA,NA,NA
"Bryce Warrecker","sa3023364",0.679338,NA,NA,NA
"Brycen Mautz","sa3020710",0.700909,NA,NA,NA
"Bryse Wilson","19990",0.698685764705882,0.717,"REZ1",0.974457133481008
"Bryson Hammer","sa3022664",0.690762,NA,NA,NA
"Bubba Chandler","sa3017428",0.7074185,NA,NA,NA
"Bubba Derby","sa875183",0.712919,NA,NA,NA
"Bubba Hall","sa3020403",0.692608,NA,NA,NA
"Bubby Rossman","17179",0.724462,NA,NA,NA
"Buck Farmer","14814",0.70523,0.721,"REZ1",0.978127600554785
"Burch Smith","12784",0.685362181818182,0.695,"REZ1",0.986132635709614
"CD Pelham","19820",0.7254335,NA,NA,NA
"CJ Culpepper","sa3020563",0.6945205,NA,NA,NA
"CJ Eldred","sa3006697",0.706329,NA,NA,NA
"CJ Mayhue","sa3020175",0.701396,NA,NA,NA
"CJ Van Eyk","sa3014713",0.690347,NA,NA,NA
"CJ Weins","sa3023221",0.726267,NA,NA,NA
"CJ Widger","sa3020960",0.711725,NA,NA,NA
"Cade Austin","sa3023372",0.697994,NA,NA,NA
"Cade Cavalli","27473",0.704359428571429,NA,NA,NA
"Cade Denton","sa3023047",0.670718,NA,NA,NA
"Cade Feeney","sa3023228",0.688228,NA,NA,NA
"Cade Gibson","sa3019914",0.692569,NA,NA,NA
"Cade Halemanu","sa3020328",0.693559,NA,NA,NA
"Cade Horton","sa3020860",0.695875,NA,NA,NA
"Cade Kuehler","sa3023306",0.681926,NA,NA,NA
"Cade Povich","30055",0.729813294117647,0.801,"REZ1",0.911127708012044
"Cade Smith","27867",0.758251882352941,0.783,"REZ1",0.968393208624446
"Cade Smith","sa3023371",0.70005,NA,NA,NA
"Cade Winquest","sa3020805",0.699442,NA,NA,NA
"Caden Dana","31508",0.679039764705882,0.616,"REZ1",1.10233728036669
"Caden Grice","sa3023166",0.691701,NA,NA,NA
"Caden Monke","sa3017305",0.701206,NA,NA,NA
"Cal Quantrill","19312",0.694715058823529,0.723,"REZ1",0.960878366284273
"Cale Lansville","sa3023176",0.682415,NA,NA,NA
"Caleb Baragar","19231",0.726924,NA,NA,NA
"Caleb Bolden","sa3020463",0.6843305,NA,NA,NA
"Caleb Boushley","19736",0.693944166666667,0.729,"REZ1",0.951912437128487
"Caleb Ferguson","19349",0.711995411764706,0.628,"REZ1",1.13375065567628
"Caleb Franzen","sa3020531",0.701694,NA,NA,NA
"Caleb Freeman","sa3011339",0.7042775,NA,NA,NA
"Caleb Kilian","26213",0.689455647058824,0.668,"REZ1",1.03211923212399
"Caleb Sampen","sa3007965",0.696816,NA,NA,NA
"Caleb Simpson","sa738717",0.704447,NA,NA,NA
"Caleb Smith","14875",0.730763,NA,NA,NA
"Caleb Thielbar","10078",0.736662352941177,0.724,"REZ1",1.01748943776406
"Caleb Wurster","sa3016910",0.714112,NA,NA,NA
"Callum Wallace","sa3019579",0.683937,NA,NA,NA
"Calvin Coker","sa3007932",0.7017565,NA,NA,NA
"Calvin Faucher","20116",0.720334235294118,0.679,"REZ1",1.06087516243611
"Calvin Ziegler","sa3018142",0.703832,NA,NA,NA
"Cam Alldred","25078",0.711839,NA,NA,NA
"Cam Bedrosian","13360",0.709771,NA,NA,NA
"Cam Booser","16061",0.728536117647059,0.74,"REZ1",0.98450826709062
"Cam Brown","sa3018260",0.700703,NA,NA,NA
"Cam Day","sa3023201",0.682549,NA,NA,NA
"Cam Opp","sa3014853",0.717924,NA,NA,NA
"Cam Robinson","sa3005216",0.705957,NA,NA,NA
"Cam Sanders","sa3008067",0.7042175,NA,NA,NA
"Cam Schlittler","sa3021981",0.708649,NA,NA,NA
"Cam Tullar","sa3022415",0.702004,NA,NA,NA
"Cam Vieaux","19529",0.722609,NA,NA,NA
"Cam Wynne","sa3017492",0.693726,NA,NA,NA
"Camden Minacci","sa3022728",0.719454,NA,NA,NA
"Cameron Bishop","sa829601",0.731464,NA,NA,NA
"Cameron Cotter","sa3021726",0.7124365,NA,NA,NA
"Cameron Foster","sa3020735",0.6988915,NA,NA,NA
"Cameron Junker","sa3010365",0.6897665,NA,NA,NA
"Cameron Leonard","sa3016912",0.717869,NA,NA,NA
"Cameron Wagoner","sa3019952",0.687804,NA,NA,NA
"Cameron Weston","sa3020528",0.708969,NA,NA,NA
"Camilo Doval","21992",0.735448823529412,0.706,"REZ1",1.04171221463089
"Camilo Hernandez","sa3018899",0.693548,NA,NA,NA
"Camilo Sanchez","sa3018834",0.676337,NA,NA,NA
"Candido Cuevas","sa3018305",0.6931,NA,NA,NA
"Carl Edwards Jr","13607",0.71087875,0.642,"REZ1",1.10728777258567
"Carlo Reyes","sa3008713",0.7109755,NA,NA,NA
"Carlos A Francisco","sa3010827",0.697112,NA,NA,NA
"Carlos Belen","sa736746",0.714555,NA,NA,NA
"Carlos Betancourt","sa3006600",0.70305,NA,NA,NA
"Carlos Brito","sa3019802",0.676207,NA,NA,NA
"Carlos Brito","sa3022391",0.673859,NA,NA,NA
"Carlos Calderon","sa3009713",0.680391,NA,NA,NA
"Carlos Campos","sa3005457",0.691533,NA,NA,NA
"Carlos Canales","sa3024076",0.665332,NA,NA,NA
"Carlos Carrasco","6632",0.698608470588235,0.696,"REZ1",1.0037478025693
"Carlos Castillo","sa3021500",0.674163,NA,NA,NA
"Carlos De Los Santos","sa3005448",0.691926,NA,NA,NA
"Carlos Duran","sa3006404",0.695867,NA,NA,NA
"Carlos Espinal","sa872567",0.721221,NA,NA,NA
"Carlos Espinosa","sa3019549",0.7006225,NA,NA,NA
"Carlos Estevez","14542",0.705729529411765,0.676,"REZ1",1.04397859380439
"Carlos Garcia","sa3006590",0.6983085,NA,NA,NA
"Carlos Gomez","sa3006699",0.6967145,NA,NA,NA
"Carlos Gomez","sa3019733",0.677023,NA,NA,NA
"Carlos Gonzalez","sa3022036",0.670364,NA,NA,NA
"Carlos Guarate","sa3006127",0.684131,NA,NA,NA
"Carlos Guzman","sa871477",0.695856,NA,NA,NA
"Carlos Hernandez","22713",0.701803764705882,0.706,"REZ1",0.994056323946009
"Carlos Hinestroza","sa3015503",0.672941,NA,NA,NA
"Carlos Jimenez","sa3008711",0.686821,NA,NA,NA
"Carlos Lagrange","sa3019390",0.690027,NA,NA,NA
"Carlos Lequerica","sa3023081",0.694164,NA,NA,NA
"Carlos Lomeli","sa3018108",0.688469,NA,NA,NA
"Carlos Lopez","sa3015987",0.676519,NA,NA,NA
"Carlos Luna","sa828727",0.695116,NA,NA,NA
"Carlos Marcano","sa3015509",0.689066,NA,NA,NA
"Carlos Martinez","11682",0.694213,NA,NA,NA
"Carlos Martinez","sa3015423",0.69209,NA,NA,NA
"Carlos Mateo","sa3022011",0.661188,NA,NA,NA
"Carlos Meza","sa3006410",0.720989,NA,NA,NA
"Carlos Meza","sa3019059",0.685134,NA,NA,NA
"Carlos Millan","sa3016051",0.676837,NA,NA,NA
"Carlos Molina","sa3022023",0.689193,NA,NA,NA
"Carlos Pena","sa3009519",0.699056,NA,NA,NA
"Carlos Rey","sa3022732",0.709551,NA,NA,NA
"Carlos Rodon","16137",0.717106705882353,0.705,"REZ1",1.01717263245724
"Carlos Rodriguez","30161",0.719895764705882,0.784,"REZ1",0.918234393757503
"Carlos Rodriguez","sa3024277",0.67893,NA,NA,NA
"Carlos Romero","sa3003106",0.6889615,NA,NA,NA
"Carlos Sarmiento","sa3016593",0.691189,NA,NA,NA
"Carlos Tavera","sa3017536",0.707979,NA,NA,NA
"Carlos Torres","sa3020387",0.673962,NA,NA,NA
"Carlos Vargas","22915",0.726176352941176,0.723,"REZ1",1.00439329590757
"Carlson Reed","sa3022793",0.691722,NA,NA,NA
"Carlton Perkins","sa3022740",0.689893,NA,NA,NA
"Carmen Mlodzinski","27572",0.717664,0.739,"REZ1",0.971128552097429
"Carson Carter","sa3017466",0.698076,NA,NA,NA
"Carson Coleman","sa3014857",0.6951845,NA,NA,NA
"Carson Fulmer","18311",0.693907272727273,0.684,"REZ1",1.01448431685274
"Carson Hobbs","sa3023573",0.700317,NA,NA,NA
"Carson Jacobs","sa3022872",0.706495,NA,NA,NA
"Carson Palmquist","sa3020473",0.693633833333333,NA,NA,NA
"Carson Pierce","sa3023179",0.696999,NA,NA,NA
"Carson Ragsdale","sa3014922",0.718714571428571,NA,NA,NA
"Carson Rudd","sa3014812",0.690172,NA,NA,NA
"Carson Seymour","sa3017868",0.710163166666667,NA,NA,NA
